0.234	0.00033012
0.235	0.00032875
0.236	0.00032738
0.237	0.000326
0.238	0.00032463
0.239	0.00032325
0.24	0.00032187
0.241	0.00032049
0.242	0.00031911
0.243	0.00031772
0.244	0.00031634
0.245	0.00031495
0.246	0.00031356
0.247	0.00031216
0.248	0.00031076
0.249	0.00030936
0.25	0.00030795
0.251	0.00030654
0.252	0.00030513
0.253	0.00030371
0.254	0.00030229
0.255	0.00030086
0.256	0.00029943
0.257	0.00029799
0.258	0.00029655
0.259	0.00029511
0.26	0.00029365
0.261	0.0002922
0.262	0.00029074
0.263	0.00028927
0.264	0.0002878
0.265	0.00028633
0.266	0.00028485
0.267	0.00028337
0.268	0.00028189
0.269	0.0002804
0.27	0.00027891
0.271	0.00027742
0.272	0.00027592
0.273	0.00027443
0.274	0.00027293
0.275	0.00027143
0.276	0.00026994
0.277	0.00026844
0.278	0.00026694
0.279	0.00026545
0.28	0.00026396
0.281	0.00026247
0.282	0.00026098
0.283	0.0002595
0.284	0.00025802
0.285	0.00025654
0.286	0.00025507
0.287	0.0002536
0.288	0.00025214
0.289	0.00025068
0.29	0.00024923
0.291	0.00024778
0.292	0.00024634
0.293	0.00024491
0.294	0.00024348
0.295	0.00024205
0.296	0.00024063
0.297	0.00023922
0.298	0.00023781
0.299	0.00023641
0.3	0.00023501
0.301	0.00023361
0.302	0.00023222
0.303	0.00023082
0.304	0.00022944
0.305	0.00022805
0.306	0.00022666
0.307	0.00022527
0.308	0.00022389
0.309	0.0002225
0.31	0.0002211
0.311	0.00021971
0.312	0.00021831
0.313	0.0002169
0.314	0.00021549
0.315	0.00021408
0.316	0.00021265
0.317	0.00021122
0.318	0.00020977
0.319	0.00020832
0.32	0.00020686
0.321	0.00020539
0.322	0.0002039
0.323	0.0002024
0.324	0.00020089
0.325	0.00019937
0.326	0.00019783
0.327	0.00019628
0.328	0.00019471
0.329	0.00019313
0.33	0.00019154
0.331	0.00018993
0.332	0.00018831
0.333	0.00018668
0.334	0.00018504
0.335	0.00018338
0.336	0.00018171
0.337	0.00018003
0.338	0.00017834
0.339	0.00017664
0.34	0.00017493
0.341	0.00017322
0.342	0.0001715
0.343	0.00016978
0.344	0.00016805
0.345	0.00016632
0.346	0.00016459
0.347	0.00016285
0.348	0.00016113
0.349	0.0001594
0.35	0.00015768
0.351	0.00015596
0.352	0.00015425
0.353	0.00015255
0.354	0.00015086
0.355	0.00014919
0.356	0.00014752
0.357	0.00014587
0.358	0.00014423
0.359	0.0001426
0.36	0.000141
0.361	0.0001394
0.362	0.00013783
0.363	0.00013627
0.364	0.00013474
0.365	0.00013322
0.366	0.00013171
0.367	0.00013023
0.368	0.00012876
0.369	0.00012732
0.37	0.00012588
0.371	0.00012447
0.372	0.00012306
0.373	0.00012168
0.374	0.0001203
0.375	0.00011894
0.376	0.00011758
0.377	0.00011624
0.378	0.0001149
0.379	0.00011356
0.38	0.00011223
0.381	0.00011089
0.382	0.00010956
0.383	0.00010822
0.384	0.00010687
0.385	0.00010551
0.386	0.00010415
0.387	0.00010276
0.388	0.00010137
0.389	0.000099949
0.39	0.000098511
0.391	0.000097049
0.392	0.000095561
0.393	0.000094045
0.394	0.000092499
0.395	0.000090921
0.396	0.000089308
0.397	0.00008766
0.398	0.000085974
0.399	0.00008425
0.4	0.000082486
0.401	0.000080681
0.402	0.000078835
0.403	0.000076946
0.404	0.000075015
0.405	0.000073042
0.406	0.000071027
0.407	0.00006897
0.408	0.000066873
0.409	0.000064735
0.41	0.000062559
0.411	0.000060346
0.412	0.000058099
0.413	0.000055818
0.414	0.000053507
0.415	0.000051168
0.416	0.000048804
0.417	0.000046418
0.418	0.000044014
0.419	0.000041595
0.42	0.000039165
0.421	0.000036728
0.422	0.000034288
0.423	0.00003185
0.424	0.000029418
0.425	0.000026997
0.426	0.00002459
0.427	0.000022204
0.428	0.000019843
0.429	0.000017512
0.43	0.000015215
0.431	0.000012958
0.432	0.000010745
0.433	0.0000085813
0.434	0.0000064715
0.435	0.0000044202
0.436	0.0000024318
0.437	0.0000005107
0.438	-0.000001339
0.439	-0.0000031134
0.44	-0.0000048087
0.441	-0.0000064214
0.442	-0.0000079483
0.443	-0.0000093862
0.444	-0.000010733
0.445	-0.000011985
0.446	-0.000013141
0.447	-0.0000142
0.448	-0.000015159
0.449	-0.000016018
0.45	-0.000016775
0.451	-0.000017431
0.452	-0.000017985
0.453	-0.000018437
0.454	-0.000018789
0.455	-0.000019041
0.456	-0.000019194
0.457	-0.00001925
0.458	-0.000019211
0.459	-0.00001908
0.46	-0.000018859
0.461	-0.00001855
0.462	-0.000018158
0.463	-0.000017685
0.464	-0.000017135
0.465	-0.000016512
0.466	-0.00001582
0.467	-0.000015064
0.468	-0.000014248
0.469	-0.000013376
0.47	-0.000012454
0.471	-0.000011485
0.472	-0.000010476
0.473	-0.0000094304
0.474	-0.0000083538
0.475	-0.0000072512
0.476	-0.0000061273
0.477	-0.0000049873
0.478	-0.0000038358
0.479	-0.0000026777
0.48	-0.0000015175
0.481	-0.0000003599
0.482	0.00000079088
0.483	0.0000019306
0.484	0.0000030553
0.485	0.0000041612
0.486	0.0000052446
0.487	0.0000063023
0.488	0.0000073311
0.489	0.0000083281
0.49	0.0000092909
0.491	0.000010217
0.492	0.000011104
0.493	0.000011951
0.494	0.000012756
0.495	0.000013518
0.496	0.000014236
0.497	0.000014908
0.498	0.000015536
0.499	0.000016119
0.5	0.000016656
0.501	0.000017148
0.502	0.000017596
0.503	0.000018001
0.504	0.000018364
0.505	0.000018686
0.506	0.000018967
0.507	0.000019211
0.508	0.000019419
0.509	0.000019593
0.51	0.000019734
0.511	0.000019844
0.512	0.000019927
0.513	0.000019984
0.514	0.000020018
0.515	0.00002003
0.516	0.000020023
0.517	0.00002
0.518	0.000019963
0.519	0.000019914
0.52	0.000019855
0.521	0.000019789
0.522	0.000019717
0.523	0.000019641
0.524	0.000019563
0.525	0.000019486
0.526	0.00001941
0.527	0.000019336
0.528	0.000019267
0.529	0.000019203
0.53	0.000019145
0.531	0.000019095
0.532	0.000019051
0.533	0.000019016
0.534	0.000018989
0.535	0.000018971
0.536	0.00001896
0.537	0.000018958
0.538	0.000018964
0.539	0.000018977
0.54	0.000018996
0.541	0.000019021
0.542	0.000019051
0.543	0.000019085
0.544	0.000019121
0.545	0.000019159
0.546	0.000019196
0.547	0.000019233
0.548	0.000019266
0.549	0.000019296
0.55	0.00001932
0.551	0.000019336
0.552	0.000019344
0.553	0.000019342
0.554	0.000019328
0.555	0.000019301
0.556	0.00001926
0.557	0.000019203
0.558	0.000019129
0.559	0.000019037
0.56	0.000018925
0.561	0.000018794
0.562	0.000018642
0.563	0.000018469
0.564	0.000018273
0.565	0.000018055
0.566	0.000017815
0.567	0.000017551
0.568	0.000017264
0.569	0.000016955
0.57	0.000016623
0.571	0.000016269
0.572	0.000015894
0.573	0.000015498
0.574	0.000015082
0.575	0.000014647
0.576	0.000014194
0.577	0.000013724
0.578	0.00001324
0.579	0.000012741
0.58	0.00001223
0.581	0.000011708
0.582	0.000011176
0.583	0.000010637
0.584	0.000010093
0.585	0.0000095442
0.586	0.0000089933
0.587	0.000008442
0.588	0.0000078921
0.589	0.0000073453
0.59	0.0000068035
0.591	0.0000062683
0.592	0.0000057413
0.593	0.0000052243
0.594	0.0000047188
0.595	0.0000042261
0.596	0.0000037478
0.597	0.000003285
0.598	0.0000028389
0.599	0.0000024106
0.6	0.000002001
0.601	0.000001611
0.602	0.0000012412
0.603	0.00000089217
0.604	0.00000056437
0.605	0.00000025809
0.606	-0.000000026524
0.607	-0.00000028944
0.608	-0.00000053077
0.609	-0.00000075074
0.61	-0.00000094971
0.611	-0.0000011282
0.612	-0.0000012867
0.613	-0.0000014261
0.614	-0.0000015471
0.615	-0.0000016506
0.616	-0.0000017377
0.617	-0.0000018093
0.618	-0.0000018668
0.619	-0.0000019112
0.62	-0.0000019439
0.621	-0.0000019662
0.622	-0.0000019795
0.623	-0.000001985
0.624	-0.0000019842
0.625	-0.0000019785
0.626	-0.0000019692
0.627	-0.0000019578
0.628	-0.0000019454
0.629	-0.0000019335
0.63	-0.0000019233
0.631	-0.0000019159
0.632	-0.0000019125
0.633	-0.0000019142
0.634	-0.0000019219
0.635	-0.0000019365
0.636	-0.0000019588
0.637	-0.0000019895
0.638	-0.0000020294
0.639	-0.0000020787
0.64	-0.000002138
0.641	-0.0000022077
0.642	-0.0000022877
0.643	-0.0000023784
0.644	-0.0000024795
0.645	-0.0000025911
0.646	-0.0000027129
0.647	-0.0000028446
0.648	-0.0000029858
0.649	-0.0000031359
0.65	-0.0000032945
0.651	-0.0000034607
0.652	-0.000003634
0.653	-0.0000038134
0.654	-0.0000039981
0.655	-0.0000041873
0.656	-0.0000043799
0.657	-0.000004575
0.658	-0.0000047715
0.659	-0.0000049684
0.66	-0.0000051647
0.661	-0.0000053593
0.662	-0.0000055511
0.663	-0.0000057392
0.664	-0.0000059225
0.665	-0.0000061001
0.666	-0.000006271
0.667	-0.0000064344
0.668	-0.0000065893
0.669	-0.0000067349
0.67	-0.0000068707
0.671	-0.0000069958
0.672	-0.0000071097
0.673	-0.0000072119
0.674	-0.000007302
0.675	-0.0000073795
0.676	-0.0000074442
0.677	-0.0000074959
0.678	-0.0000075345
0.679	-0.0000075599
0.68	-0.0000075721
0.681	-0.0000075713
0.682	-0.0000075577
0.683	-0.0000075316
0.684	-0.0000074932
0.685	-0.0000074429
0.686	-0.0000073813
0.687	-0.0000073088
0.688	-0.000007226
0.689	-0.0000071335
0.69	-0.0000070319
0.691	-0.0000069219
0.692	-0.0000068042
0.693	-0.0000066794
0.694	-0.0000065484
0.695	-0.0000064118
0.696	-0.0000062704
0.697	-0.0000061248
0.698	-0.0000059758
0.699	-0.0000058239
0.7	-0.0000056699
0.701	-0.0000055144
0.702	-0.0000053578
0.703	-0.0000052008
0.704	-0.0000050437
0.705	-0.000004887
0.706	-0.0000047311
0.707	-0.0000045761
0.708	-0.0000044224
0.709	-0.0000042701
0.71	-0.0000041193
0.711	-0.0000039701
0.712	-0.0000038223
0.713	-0.0000036759
0.714	-0.0000035307
0.715	-0.0000033865
0.716	-0.0000032429
0.717	-0.0000030997
0.718	-0.0000029564
0.719	-0.0000028125
0.72	-0.0000026676
0.721	-0.0000025212
0.722	-0.0000023725
0.723	-0.0000022211
0.724	-0.0000020664
0.725	-0.0000019076
0.726	-0.0000017441
0.727	-0.0000015753
0.728	-0.0000014005
0.729	-0.0000012191
0.73	-0.0000010305
0.731	-0.00000083395
0.732	-0.00000062905
0.733	-0.0000004152
0.734	-0.00000019194
0.735	0.000000041186
0.736	0.00000028455
0.737	0.00000053847
0.738	0.0000008032
0.739	0.0000010789
0.74	0.0000013658
0.741	0.0000016638
0.742	0.0000019728
0.743	0.0000022929
0.744	0.0000026238
0.745	0.0000029651
0.746	0.0000033166
0.747	0.0000036777
0.748	0.0000040479
0.749	0.0000044267
0.75	0.0000048133
0.751	0.000005207
0.752	0.0000056068
0.753	0.000006012
0.754	0.0000064216
0.755	0.0000068345
0.756	0.0000072496
0.757	0.000007666
0.758	0.0000080823
0.759	0.0000084974
0.76	0.0000089102
0.761	0.0000093194
0.762	0.0000097237
0.763	0.000010122
0.764	0.000010513
0.765	0.000010895
0.766	0.000011268
0.767	0.00001163
0.768	0.00001198
0.769	0.000012317
0.77	0.000012639
0.771	0.000012947
0.772	0.000013239
0.773	0.000013513
0.774	0.000013771
0.775	0.00001401
0.776	0.00001423
0.777	0.00001443
0.778	0.000014611
0.779	0.000014772
0.78	0.000014912
0.781	0.000015032
0.782	0.000015131
0.783	0.000015209
0.784	0.000015267
0.785	0.000015304
0.786	0.000015322
0.787	0.00001532
0.788	0.000015299
0.789	0.00001526
0.79	0.000015203
0.791	0.000015128
0.792	0.000015038
0.793	0.000014931
0.794	0.000014811
0.795	0.000014676
0.796	0.000014528
0.797	0.000014369
0.798	0.000014199
0.799	0.00001402
0.8	0.000013831
0.801	0.000013635
0.802	0.000013433
0.803	0.000013225
0.804	0.000013012
0.805	0.000012796
0.806	0.000012577
0.807	0.000012357
0.808	0.000012135
0.809	0.000011914
0.81	0.000011693
0.811	0.000011474
0.812	0.000011257
0.813	0.000011042
0.814	0.000010831
0.815	0.000010623
0.816	0.000010418
0.817	0.000010218
0.818	0.000010022
0.819	0.0000098306
0.82	0.0000096434
0.821	0.0000094606
0.822	0.000009282
0.823	0.0000091075
0.824	0.0000089367
0.825	0.0000087695
0.826	0.0000086053
0.827	0.0000084439
0.828	0.0000082847
0.829	0.0000081271
0.83	0.0000079708
0.831	0.000007815
0.832	0.0000076593
0.833	0.0000075029
0.834	0.0000073453
0.835	0.0000071858
0.836	0.0000070238
0.837	0.0000068587
0.838	0.0000066899
0.839	0.0000065169
0.84	0.0000063391
0.841	0.0000061559
0.842	0.0000059671
0.843	0.0000057721
0.844	0.0000055705
0.845	0.0000053622
0.846	0.0000051469
0.847	0.0000049244
0.848	0.0000046945
0.849	0.0000044574
0.85	0.000004213
0.851	0.0000039615
0.852	0.000003703
0.853	0.0000034379
0.854	0.0000031664
0.855	0.000002889
0.856	0.0000026063
0.857	0.0000023186
0.858	0.0000020268
0.859	0.0000017313
0.86	0.0000014331
0.861	0.0000011328
0.862	0.0000008314
0.863	0.00000052965
0.864	0.00000022849
0.865	-0.000000071127
0.866	-0.00000036826
0.867	-0.00000066192
0.868	-0.00000095115
0.869	-0.000001235
0.87	-0.0000015124
0.871	-0.0000017825
0.872	-0.0000020444
0.873	-0.0000022972
0.874	-0.0000025399
0.875	-0.0000027719
0.876	-0.0000029923
0.877	-0.0000032005
0.878	-0.0000033959
0.879	-0.0000035778
0.88	-0.0000037458
0.881	-0.0000038995
0.882	-0.0000040386
0.883	-0.0000041629
0.884	-0.0000042721
0.885	-0.0000043664
0.886	-0.0000044456
0.887	-0.0000045101
0.888	-0.0000045599
0.889	-0.0000045954
0.89	-0.0000046171
0.891	-0.0000046255
0.892	-0.0000046211
0.893	-0.0000046047
0.894	-0.0000045769
0.895	-0.0000045387
0.896	-0.0000044909
0.897	-0.0000044345
0.898	-0.0000043704
0.899	-0.0000042999
0.9	-0.0000042238
0.901	-0.0000041435
0.902	-0.00000406
0.903	-0.0000039746
0.904	-0.0000038883
0.905	-0.0000038024
0.906	-0.000003718
0.907	-0.0000036362
0.908	-0.0000035582
0.909	-0.0000034851
0.91	-0.0000034177
0.911	-0.0000033572
0.912	-0.0000033044
0.913	-0.0000032601
0.914	-0.0000032251
0.915	-0.0000032
0.916	-0.0000031853
0.917	-0.0000031817
0.918	-0.0000031893
0.919	-0.0000032085
0.92	-0.0000032394
0.921	-0.0000032821
0.922	-0.0000033364
0.923	-0.0000034022
0.924	-0.0000034791
0.925	-0.0000035667
0.926	-0.0000036645
0.927	-0.0000037718
0.928	-0.0000038878
0.929	-0.0000040117
0.93	-0.0000041425
0.931	-0.0000042791
0.932	-0.0000044204
0.933	-0.0000045652
0.934	-0.0000047122
0.935	-0.0000048599
0.936	-0.0000050071
0.937	-0.0000051522
0.938	-0.0000052938
0.939	-0.0000054303
0.94	-0.0000055603
0.941	-0.0000056821
0.942	-0.0000057943
0.943	-0.0000058954
0.944	-0.000005984
0.945	-0.0000060586
0.946	-0.0000061178
0.947	-0.0000061604
0.948	-0.0000061852
0.949	-0.0000061911
0.95	-0.0000061769
0.951	-0.0000061419
0.952	-0.0000060852
0.953	-0.0000060061
0.954	-0.000005904
0.955	-0.0000057787
0.956	-0.0000056298
0.957	-0.0000054571
0.958	-0.0000052608
0.959	-0.0000050411
0.96	-0.0000047982
0.961	-0.0000045327
0.962	-0.0000042453
0.963	-0.0000039367
0.964	-0.000003608
0.965	-0.0000032603
0.966	-0.0000028948
0.967	-0.000002513
0.968	-0.0000021164
0.969	-0.0000017067
0.97	-0.0000012856
0.971	-0.00000085504
0.972	-0.00000041703
0.973	0.000000026369
0.974	0.00000047303
0.975	0.00000092074
0.976	0.0000013673
0.977	0.0000018103
0.978	0.0000022476
0.979	0.0000026768
0.98	0.0000030957
0.981	0.000003502
0.982	0.0000038935
0.983	0.0000042682
0.984	0.0000046238
0.985	0.0000049585
0.986	0.0000052705
0.987	0.0000055579
0.988	0.0000058193
0.989	0.0000060532
0.99	0.0000062583
0.991	0.0000064337
0.992	0.0000065783
0.993	0.0000066917
0.994	0.0000067733
0.995	0.000006823
0.996	0.0000068407
0.997	0.0000068269
0.998	0.000006782
0.999	0.0000067069
1	0.0000066027
